Date,NASDAQ,Dow_Jones,S&P_500
2014-04-22,4161.46,16514.37,1879.5
2014-04-21,4121.55,16449.25,1871.9
2014-04-17,4095.52,16408.54,1864.8
2014-04-16,4086.22,16424.85,1862.3
2014-04-15,4034.16,16262.56,1843.0
2014-04-14,4022.69,16173.24,1830.6
2014-04-11,3999.73,16026.75,1815.7
2014-04-10,4054.11,16170.22,1833.1
2014-04-09,4183.9,16437.18,1872.2
2014-04-08,4112.99,16256.14,1852.0
2014-04-07,4079.75,16245.87,1845.0
2014-04-04,4127.73,16412.71,1865.1
2014-04-03,4237.74,16572.55,1888.8
2014-04-02,4276.46,16573.0,1890.9
2014-04-01,4268.04,16532.61,1885.5
2014-03-31,4198.99,16457.66,1872.3
2014-03-28,4155.76,16323.06,1857.6
2014-03-27,4151.23,16264.23,1849.0
2014-03-26,4173.58,16268.99,1852.6
2014-03-25,4234.27,16367.88,1865.6
2014-03-24,4226.39,16276.69,1857.4
2014-03-21,4276.79,16302.77,1866.5
2014-03-20,4319.29,16331.05,1872.0
2014-03-19,4307.6,16222.17,1860.8
2014-03-18,4333.31,16336.19,1872.2
2014-03-17,4279.95,16247.22,1858.8
2014-03-14,4245.4,16065.67,1841.1
2014-03-13,4260.42,16108.89,1846.3
2014-03-12,4323.33,16340.08,1868.2
2014-03-11,4307.19,16351.25,1867.6
2014-03-10,4334.45,16418.68,1877.2
2014-03-07,4336.22,16452.72,1878.0
2014-03-06,4352.12,16421.89,1877.0
2014-03-05,4357.97,16360.18,1873.8
2014-03-04,4351.97,16395.88,1873.9
2014-03-03,4277.3,16168.03,1845.7
2014-02-28,4308.12,16321.71,1859.5
2014-02-27,4318.93,16272.65,1854.3
2014-02-26,4292.06,16198.41,1845.2
2014-02-25,4287.59,16179.66,1845.1
2014-02-24,4292.97,16207.14,1847.6
2014-02-21,4263.41,16103.3,1836.2
2014-02-20,4267.55,16133.23,1839.8
2014-02-19,4237.95,16040.56,1828.8
2014-02-18,4272.78,16130.4,1840.8
2014-02-14,4244.02,16154.39,1838.6
2014-02-13,4240.67,16027.59,1829.8
2014-02-12,4201.29,15963.94,1819.3
2014-02-11,4191.05,15994.77,1819.8
2014-02-10,4148.17,15801.79,1799.8
2014-02-07,4125.86,15794.08,1797.0
2014-02-06,4057.12,15628.53,1773.4
2014-02-05,4011.55,15440.23,1751.6
2014-02-04,4031.52,15445.24,1755.2
2014-02-03,3996.96,15372.8,1741.9
2014-01-31,4103.88,15698.85,1782.6
2014-01-30,4123.12,15848.61,1794.2
2014-01-29,4051.43,15738.79,1774.2
2014-01-28,4097.96,15928.56,1792.5
2014-01-27,4083.61,15837.88,1781.6
2014-01-24,4128.17,15879.11,1790.3
2014-01-23,4218.88,16197.35,1828.5
2014-01-22,4243.0,16373.34,1844.9
2014-01-21,4225.76,16414.44,1843.8
2014-01-17,4197.58,16458.56,1838.7
2014-01-16,4218.69,16417.01,1845.9
2014-01-15,4214.88,16481.94,1848.4
2014-01-14,4183.02,16373.86,1838.9
2014-01-13,4113.3,16257.94,1819.2
2014-01-10,4174.66,16437.05,1842.4
2014-01-09,4156.19,16444.76,1838.1
2014-01-08,4165.61,16462.74,1837.5
2014-01-07,4153.18,16530.94,1837.9
2014-01-06,4113.68,16425.1,1826.8
2014-01-03,4131.91,16469.99,1831.4
2014-01-02,4143.07,16441.35,1832.0
2013-12-31,4176.59,16576.66,1848.4
2013-12-30,4154.2,16504.29,1841.1
2013-12-27,4156.59,16478.41,1841.4
2013-12-26,4167.18,16479.88,1842.0
2013-12-24,4155.42,16357.55,1833.3
2013-12-23,4148.9,16294.61,1828.0
2013-12-20,4104.74,16221.14,1818.3
2013-12-19,4058.14,16179.08,1809.6
2013-12-18,4070.06,16167.97,1810.7
2013-12-17,4023.68,15875.26,1781.0
2013-12-16,4029.52,15884.57,1786.5
2013-12-13,4000.97,15755.36,1775.3
2013-12-12,3998.4,15739.43,1775.5
2013-12-11,4003.81,15843.53,1782.2
2013-12-10,4060.49,15973.13,1802.6
2013-12-09,4068.75,16025.53,1808.4
2013-12-06,4062.52,16020.2,1805.1
2013-12-05,4033.16,15821.51,1785.0
2013-12-04,4038.0,15889.77,1792.8
2013-12-03,4037.2,15914.62,1795.2
2013-12-02,4045.26,16008.77,1800.9
2013-11-29,4059.89,16086.41,1805.8
2013-11-27,4044.75,16097.33,1807.2
2013-11-26,4017.75,16072.8,1802.8
2013-11-25,3994.57,16072.54,1802.5
2013-11-22,3991.65,16064.77,1804.8
2013-11-21,3969.16,16009.99,1795.8
2013-11-20,3921.27,15900.82,1781.4
2013-11-19,3931.55,15967.03,1787.9
2013-11-18,3949.07,15976.02,1791.5
2013-11-15,3985.97,15961.7,1798.2
2013-11-14,3972.74,15876.22,1790.6
2013-11-13,3965.57,15821.63,1782.0
2013-11-12,3919.92,15750.67,1767.7
2013-11-11,3919.79,15783.1,1771.9
2013-11-08,3919.23,15761.78,1770.6
2013-11-07,3857.33,15593.98,1747.2
2013-11-06,3931.95,15746.88,1770.5
2013-11-05,3939.86,15618.22,1763.0
2013-11-04,3936.59,15639.12,1767.9
2013-11-01,3922.04,15615.55,1761.6
2013-10-31,3919.71,15545.75,1756.5
2013-10-30,3930.62,15618.76,1763.3
2013-10-29,3952.34,15680.35,1772.0
2013-10-28,3940.13,15568.93,1762.1
2013-10-25,3943.36,15570.28,1759.8
2013-10-24,3928.96,15509.21,1752.1
2013-10-23,3907.07,15413.33,1746.4
2013-10-22,3929.57,15467.66,1754.7
2013-10-21,3920.05,15392.2,1744.7
2013-10-18,3914.28,15399.65,1744.5
2013-10-17,3863.15,15371.65,1733.2
2013-10-16,3839.43,15373.83,1721.5
2013-10-15,3794.01,15168.01,1698.1
2013-10-14,3815.28,15301.26,1710.1
2013-10-11,3791.87,15237.11,1703.2
2013-10-10,3760.75,15126.07,1692.6
2013-10-09,3677.78,14802.98,1656.4
2013-10-08,3694.83,14776.53,1655.5
2013-10-07,3770.38,14936.24,1676.1
2013-10-04,3807.75,15072.58,1690.5
2013-10-03,3774.34,14996.48,1678.7
2013-10-02,3815.02,15133.14,1693.9
2013-10-01,3817.98,15191.7,1695.0
2013-09-30,3771.48,15129.67,1681.5
2013-09-27,3781.59,15258.24,1691.8
2013-09-26,3787.43,15328.3,1698.7
2013-09-25,3761.1,15273.26,1692.8
2013-09-24,3768.25,15334.59,1697.4
2013-09-23,3765.29,15401.38,1701.8
2013-09-20,3774.73,15451.09,1709.9
2013-09-19,3789.38,15636.55,1722.3
2013-09-18,3783.64,15676.94,1725.5
2013-09-17,3745.7,15529.73,1704.8
2013-09-16,3717.85,15494.78,1697.6
2013-09-13,3722.18,15376.06,1688.0
2013-09-12,3715.97,15300.64,1683.4
2013-09-11,3725.01,15326.6,1689.1
2013-09-10,3729.02,15191.06,1684.0
2013-09-09,3706.18,15063.12,1671.7
2013-09-06,3660.01,14922.5,1655.2
2013-09-05,3658.78,14937.48,1655.1
2013-09-04,3649.04,14930.87,1653.1
2013-09-03,3612.61,14833.96,1639.8
2013-08-30,3589.87,14810.31,1633.0
2013-08-29,3620.3,14840.95,1638.2
2013-08-28,3593.35,14824.51,1635.0
2013-08-27,3578.52,14776.13,1630.5
2013-08-26,3657.57,14946.46,1656.8
2013-08-23,3657.79,15010.51,1663.5
2013-08-22,3638.71,14963.74,1657.0
2013-08-21,3599.79,14897.55,1642.8
2013-08-20,3613.59,15002.99,1652.3
2013-08-19,3589.09,15010.74,1646.1
2013-08-16,3602.78,15081.47,1655.8
2013-08-15,3606.12,15112.19,1661.3
2013-08-14,3669.27,15337.66,1685.4
2013-08-13,3684.44,15451.01,1694.2
2013-08-12,3669.95,15419.68,1689.5
2013-08-09,3660.11,15425.51,1691.4
2013-08-08,3669.12,15498.32,1697.5
2013-08-07,3654.01,15470.67,1690.9
2013-08-06,3665.77,15518.74,1697.4
2013-08-05,3692.95,15612.13,1707.1
2013-08-02,3689.59,15658.36,1709.7
2013-08-01,3675.74,15628.02,1706.9
2013-07-31,3626.37,15499.54,1685.7
2013-07-30,3616.47,15520.59,1686.0
2013-07-29,3599.14,15521.97,1685.3
2013-07-26,3613.16,15558.83,1691.7
2013-07-25,3605.19,15555.61,1690.2
2013-07-24,3579.6,15542.24,1685.9
2013-07-23,3579.27,15567.74,1692.4
2013-07-22,3600.39,15545.55,1695.5
2013-07-19,3587.61,15543.74,1692.1
2013-07-18,3611.28,15548.54,1689.4
2013-07-17,3610.0,15470.52,1680.9
2013-07-16,3598.5,15451.85,1676.3
2013-07-15,3607.49,15484.26,1682.5
2013-07-12,3600.08,15464.3,1680.2
2013-07-11,3578.3,15460.92,1675.0
2013-07-10,3520.76,15291.66,1652.6
2013-07-09,3504.26,15300.34,1652.3
2013-07-08,3484.83,15224.69,1640.5
2013-07-05,3479.38,15135.84,1631.9
2013-07-03,3443.67,14988.55,1615.4
2013-07-02,3433.4,14932.41,1614.1
2013-07-01,3434.49,14974.96,1615.0
2013-06-28,3403.25,14909.6,1606.3
2013-06-27,3401.86,15024.49,1613.2
2013-06-26,3376.22,14910.14,1603.3
2013-06-25,3347.89,14760.31,1588.0
2013-06-24,3320.76,14659.56,1573.1
2013-06-21,3357.25,14799.4,1592.4
2013-06-20,3364.64,14758.32,1588.2
2013-06-19,3443.2,15112.19,1628.9
2013-06-18,3482.18,15318.23,1651.8
2013-06-17,3452.13,15179.85,1639.0
2013-06-14,3423.56,15070.18,1626.7
2013-06-13,3445.36,15176.08,1636.4
2013-06-12,3400.43,14995.23,1612.5
2013-06-11,3436.95,15122.02,1626.1
2013-06-10,3473.77,15238.59,1642.8
2013-06-07,3469.22,15248.12,1643.4
2013-06-06,3424.05,15040.62,1622.6
2013-06-05,3401.48,14960.59,1608.9
2013-06-04,3445.26,15177.54,1631.4
2013-06-03,3465.37,15254.03,1640.4
2013-05-31,3455.91,15115.57,1630.7
2013-05-30,3491.3,15324.53,1654.4
2013-05-29,3467.52,15302.8,1648.4
2013-05-28,3488.89,15409.39,1660.1
2013-05-24,3459.14,15303.1,1649.6
2013-05-23,3459.42,15294.5,1650.5
2013-05-22,3463.3,15307.17,1655.3
2013-05-21,3502.12,15387.58,1669.2
2013-05-20,3496.43,15335.28,1666.3
2013-05-17,3498.97,15354.4,1667.5
2013-05-16,3465.24,15233.22,1650.5
2013-05-15,3471.62,15275.69,1658.8
2013-05-14,3462.61,15215.25,1650.3
2013-05-13,3438.79,15091.68,1633.8
2013-05-10,3436.58,15118.49,1633.7
2013-05-09,3409.17,15082.62,1626.7
2013-05-08,3413.27,15105.12,1632.7
2013-05-07,3396.63,15056.2,1626.0
2013-05-06,3392.97,14968.89,1617.5
2013-05-03,3378.63,14973.96,1614.4
2013-05-02,3340.62,14831.58,1597.6
2013-05-01,3299.13,14700.95,1582.7
2013-04-30,3328.79,14839.8,1597.6
2013-04-29,3307.02,14818.75,1593.6
2013-04-26,3279.26,14712.55,1582.2
2013-04-25,3289.99,14700.8,1585.2
2013-04-24,3269.65,14676.3,1578.8
2013-04-23,3269.33,14719.46,1578.8
2013-04-22,3233.55,14567.17,1562.5
2013-04-19,3206.06,14547.51,1555.2
2013-04-18,3166.36,14537.14,1541.6
2013-04-17,3204.67,14618.59,1552.0
2013-04-16,3264.63,14756.78,1574.6
2013-04-15,3216.49,14599.2,1552.4
2013-04-12,3294.95,14865.06,1588.8
2013-04-11,3300.16,14865.14,1593.4
2013-04-10,3297.25,14802.24,1587.7
2013-04-09,3237.86,14673.46,1568.6
2013-04-08,3222.25,14613.48,1563.1
2013-04-05,3203.86,14565.25,1553.3
2013-04-04,3224.98,14606.11,1560.0
2013-04-03,3218.6,14550.35,1553.7
2013-04-02,3254.86,14662.01,1570.2
2013-04-01,3239.17,14572.85,1562.2
2013-03-28,3267.52,14578.54,1569.2
2013-03-27,3256.52,14526.16,1562.8
2013-03-26,3252.48,14559.65,1563.8
2013-03-25,3235.3,14447.75,1551.7
2013-03-22,3245.0,14512.03,1556.9
2013-03-21,3222.6,14421.49,1545.8
2013-03-20,3254.19,14511.73,1558.7
2013-03-19,3229.1,14455.82,1548.3
2013-03-18,3237.59,14452.06,1552.1
2013-03-15,3249.07,14514.11,1560.7
2013-03-14,3258.93,14539.14,1563.2
2013-03-13,3245.12,14455.28,1554.5
2013-03-12,3242.32,14450.06,1552.5
2013-03-11,3252.87,14447.29,1556.2
2013-03-08,3244.37,14397.07,1551.2
2013-03-07,3232.09,14329.49,1544.3
2013-03-06,3222.37,14296.24,1541.5
2013-03-05,3224.13,14253.77,1539.8
2013-03-04,3182.03,14127.82,1525.2
2013-03-01,3169.74,14089.66,1518.2
2013-02-28,3160.19,14054.49,1514.7
2013-02-27,3162.26,14075.37,1516.0
2013-02-26,3129.65,13900.13,1496.9
2013-02-25,3116.25,13784.17,1487.8
2013-02-22,3161.82,14000.57,1515.6
2013-02-21,3131.49,13880.62,1502.4
2013-02-20,3164.41,13927.54,1512.0
2013-02-19,3213.59,14035.67,1530.9
2013-02-15,3192.03,13981.76,1519.8
2013-02-14,3198.66,13973.39,1521.4
2013-02-13,3196.88,13982.91,1520.3
2013-02-12,3186.49,14018.7,1519.4
2013-02-11,3192.0,13971.24,1517.0
2013-02-08,3193.87,13992.97,1517.9
2013-02-07,3165.13,13944.05,1509.4
2013-02-06,3168.48,13986.52,1512.1
2013-02-05,3171.58,13979.3,1511.3
2013-02-04,3131.17,13880.08,1495.7
2013-02-01,3179.1,14009.79,1513.2
2013-01-31,3142.13,13860.58,1498.1
2013-01-30,3142.31,13910.42,1502.0
2013-01-29,3153.66,13954.42,1507.8
2013-01-28,3154.3,13881.93,1500.2
2013-01-25,3149.71,13895.98,1503.0
2013-01-24,3130.38,13825.33,1494.8
2013-01-23,3153.67,13779.33,1494.8
2013-01-22,3143.18,13712.21,1492.6
2013-01-18,3134.71,13649.7,1486.0
2013-01-17,3136.0,13596.02,1480.9
2013-01-16,3117.54,13511.23,1472.6
2013-01-15,3110.78,13534.89,1472.3
2013-01-14,3117.5,13507.32,1470.7
2013-01-11,3125.64,13488.43,1472.0
2013-01-10,3121.76,13471.22,1472.1
2013-01-09,3105.81,13390.51,1461.0
2013-01-08,3091.81,13328.85,1457.2
2013-01-07,3098.81,13384.29,1461.9
2013-01-04,3101.66,13435.21,1466.5
2013-01-03,3100.57,13391.36,1459.4
2013-01-02,3112.26,13412.55,1462.4
2012-12-31,3019.51,13104.14,1426.2
2012-12-28,2960.31,12938.11,1402.4
2012-12-27,2985.91,13096.31,1418.1
2012-12-26,2990.16,13114.59,1419.8
2012-12-24,3012.6,13139.08,1426.7
2012-12-21,3021.01,13190.84,1430.2
2012-12-20,3050.39,13311.72,1443.7
2012-12-19,3044.36,13251.97,1435.8
2012-12-18,3054.53,13350.96,1446.8
2012-12-17,3010.6,13235.39,1430.4
2012-12-14,2971.33,13135.01,1413.6
2012-12-13,2992.16,13170.72,1419.5
2012-12-12,3013.81,13245.45,1428.5
2012-12-11,3022.3,13248.44,1427.8
2012-12-10,2986.96,13169.88,1418.5
2012-12-07,2978.04,13155.13,1418.1
2012-12-06,2989.27,13074.04,1413.9
2012-12-05,2973.7,13034.49,1409.3
2012-12-04,2996.69,12951.78,1407.0
2012-12-03,3002.2,12965.6,1409.5
2012-11-30,3010.24,13025.58,1416.2
2012-11-29,3012.03,13021.82,1416.0
2012-11-28,2991.78,12985.11,1409.9
2012-11-27,2967.79,12878.13,1398.9
2012-11-26,2976.78,12967.37,1406.3
2012-11-23,2966.85,13009.68,1409.2
2012-11-21,2926.55,12836.89,1391.0
2012-11-20,2916.68,12788.51,1387.8
2012-11-19,2916.07,12795.96,1386.9
2012-11-16,2853.13,12588.31,1359.9
2012-11-15,2836.94,12542.38,1353.3
2012-11-14,2846.81,12570.95,1355.5
2012-11-13,2883.89,12756.18,1374.5
2012-11-12,2904.25,12815.08,1380.0
2012-11-09,2904.87,12815.39,1379.8
2012-11-08,2895.58,12811.32,1377.5
2012-11-07,2937.29,12932.73,1394.5
2012-11-06,3011.93,13245.68,1428.4
2012-11-05,2999.66,13112.44,1417.3
2012-11-02,2982.13,13093.16,1414.2
2012-11-01,3020.06,13232.62,1427.6
2012-10-31,2977.23,13096.46,1412.2
2012-10-26,2987.95,13107.21,1411.9
2012-10-25,2986.12,13103.68,1413.0
2012-10-24,2981.7,13077.34,1408.8
2012-10-23,2990.46,13102.53,1413.1
2012-10-22,3016.96,13345.89,1433.8
2012-10-19,3005.62,13343.51,1433.2
2012-10-18,3072.87,13548.94,1457.3
2012-10-17,3104.12,13557.0,1460.9
2012-10-16,3101.17,13551.78,1454.9
2012-10-15,3064.18,13424.23,1440.1
2012-10-12,3044.11,13328.85,1428.6
2012-10-11,3049.41,13326.39,1432.8
2012-10-10,3051.78,13344.97,1432.6
2012-10-09,3065.02,13473.53,1441.5
2012-10-08,3112.35,13583.65,1455.9
2012-10-05,3136.19,13610.15,1460.9
2012-10-04,3149.46,13575.36,1461.4
2012-10-03,3135.23,13494.61,1451.0
2012-10-02,3120.04,13482.36,1445.8
2012-10-01,3113.53,13515.11,1444.5
2012-09-28,3116.23,13437.13,1440.7
2012-09-27,3136.6,13485.97,1447.2
2012-09-26,3093.7,13413.51,1433.3
2012-09-25,3117.73,13457.55,1441.6
2012-09-24,3160.78,13558.92,1456.9
2012-09-21,3179.96,13579.47,1460.2
2012-09-20,3175.96,13596.93,1460.3
2012-09-19,3182.62,13577.96,1461.0
2012-09-18,3177.8,13564.64,1459.3
2012-09-17,3178.67,13553.1,1461.2
2012-09-14,3183.95,13593.37,1465.8
2012-09-13,3155.83,13539.86,1460.0
2012-09-12,3114.31,13333.35,1436.6
2012-09-11,3104.53,13323.36,1433.6
2012-09-10,3104.02,13254.29,1429.1
2012-09-07,3136.42,13306.64,1437.9
2012-09-06,3135.81,13292.0,1432.1
2012-09-05,3069.27,13047.48,1403.4
2012-09-04,3075.06,13035.94,1404.9
2012-08-31,3066.96,13090.84,1406.6
2012-08-30,3048.71,13000.71,1399.5
2012-08-29,3081.19,13107.48,1410.5
2012-08-28,3077.14,13102.99,1409.3
2012-08-27,3073.19,13124.67,1410.4
2012-08-24,3069.79,13157.97,1411.1
2012-08-23,3053.4,13057.46,1402.1
2012-08-22,3073.67,13172.76,1413.5
2012-08-21,3067.26,13203.58,1413.2
2012-08-20,3076.21,13271.64,1418.1
2012-08-17,3076.59,13275.2,1418.2
2012-08-16,3062.39,13250.11,1415.5
2012-08-15,3030.93,13164.78,1405.5
2012-08-14,3016.98,13172.14,1403.9
2012-08-13,3022.52,13169.43,1404.1
2012-08-10,3020.86,13207.95,1405.9
2012-08-09,3018.64,13165.19,1402.8
2012-08-08,3011.25,13175.64,1402.2
2012-08-07,3015.86,13168.6,1401.3
2012-08-06,2989.91,13117.51,1394.2
2012-08-03,2967.9,13096.17,1391.0
2012-08-02,2909.77,12878.88,1365.0
2012-08-01,2920.21,12971.06,1375.1
2012-07-31,2939.52,13008.68,1379.3
2012-07-30,2945.84,13073.01,1385.3
2012-07-27,2958.09,13075.66,1386.0
2012-07-26,2893.25,12887.93,1360.0
2012-07-25,2854.24,12676.05,1337.9
2012-07-24,2862.99,12617.32,1338.3
2012-07-23,2890.15,12721.46,1350.5
2012-07-20,2925.3,12822.57,1362.7
2012-07-19,2965.9,12943.36,1376.5
2012-07-18,2942.6,12908.7,1372.8
2012-07-17,2910.04,12805.54,1363.7
2012-07-16,2896.94,12727.21,1353.6
2012-07-13,2908.47,12777.09,1356.8
2012-07-12,2866.19,12573.27,1334.8
2012-07-11,2887.98,12604.53,1341.5
2012-07-10,2902.33,12653.12,1341.5
2012-07-09,2931.77,12736.29,1352.5
2012-07-06,2937.33,12772.47,1354.7
2012-07-05,2976.12,12896.67,1367.6
2012-07-03,2976.08,12943.82,1374.0
2012-07-02,2951.23,12871.39,1365.5
2012-06-29,2935.05,12880.09,1362.2
2012-06-28,2849.49,12602.26,1329.0
2012-06-27,2875.32,12627.01,1331.8
2012-06-26,2854.06,12534.67,1320.0
2012-06-25,2836.16,12502.66,1313.7
2012-06-22,2892.42,12640.78,1335.0
2012-06-21,2859.09,12573.57,1325.5
2012-06-20,2930.45,12824.39,1355.7
2012-06-19,2929.76,12837.33,1358.0
2012-06-18,2895.33,12741.82,1344.8
2012-06-15,2872.8,12767.17,1342.8
2012-06-14,2836.33,12651.91,1329.1
2012-06-13,2818.61,12496.38,1314.9
2012-06-12,2843.07,12573.8,1324.2
2012-06-11,2809.73,12411.23,1308.9
2012-06-08,2858.42,12554.2,1325.7
2012-06-07,2831.02,12460.96,1315.0
2012-06-06,2844.72,12414.79,1315.1
2012-06-05,2778.11,12127.95,1285.5
2012-06-04,2760.01,12101.46,1278.2
2012-06-01,2747.48,12118.57,1278.0
2012-05-31,2827.34,12393.45,1310.3
2012-05-30,2837.36,12419.86,1313.3
2012-05-29,2870.99,12580.69,1332.4
2012-05-25,2837.53,12454.83,1317.8
2012-05-24,2839.38,12529.75,1320.7
2012-05-23,2850.12,12496.15,1318.9
2012-05-22,2839.08,12502.81,1316.6
2012-05-21,2847.21,12504.48,1316.0
2012-05-18,2778.79,12369.38,1295.2
2012-05-17,2813.69,12442.49,1304.9
2012-05-16,2874.04,12598.55,1324.8
2012-05-15,2893.76,12632.0,1330.7
2012-05-14,2902.58,12695.35,1338.3
2012-05-11,2933.82,12820.6,1353.4
2012-05-10,2933.64,12855.04,1358.0
2012-05-09,2934.71,12835.06,1354.6
2012-05-08,2946.27,12932.09,1363.7
2012-05-07,2957.76,13008.53,1369.6
2012-05-04,2956.34,13038.27,1369.1
2012-05-03,3024.3,13206.59,1391.6
2012-05-02,3059.85,13268.57,1402.3
2012-05-01,3050.44,13279.32,1405.8
2012-04-30,3046.36,13213.63,1397.9
2012-04-27,3069.2,13228.31,1403.4
2012-04-26,3050.61,13204.62,1400.0
2012-04-25,3029.63,13090.72,1390.7
2012-04-24,2961.6,13001.56,1372.0
2012-04-23,2970.45,12927.17,1366.9
2012-04-20,3000.45,13029.26,1378.5
2012-04-19,3007.56,12964.1,1376.9
2012-04-18,3031.45,13032.75,1385.1
2012-04-17,3042.82,13115.54,1390.8
2012-04-16,2988.4,12921.41,1369.6
2012-04-13,3011.33,12849.59,1370.3
2012-04-12,3055.55,12986.58,1387.6
2012-04-11,3016.46,12805.39,1368.7
2012-04-10,2991.22,12715.93,1358.6
2012-04-09,3047.08,12929.59,1382.2
2012-04-05,3080.5,13060.14,1398.1
2012-04-04,3068.09,13074.75,1399.0
2012-04-03,3113.57,13199.55,1413.4
2012-04-02,3119.7,13264.49,1419.0
2012-03-30,3091.57,13212.04,1408.5
2012-03-29,3095.36,13145.82,1403.3
2012-03-28,3104.96,13126.21,1405.5
2012-03-27,3120.35,13197.73,1412.5
2012-03-26,3122.57,13241.63,1416.5
2012-03-23,3067.92,13080.73,1397.1
2012-03-22,3063.32,13046.14,1392.8
2012-03-21,3075.32,13124.62,1402.9
2012-03-20,3074.15,13170.19,1405.5
2012-03-19,3078.32,13239.13,1409.8
2012-03-16,3055.26,13232.62,1404.2
2012-03-15,3056.37,13252.76,1402.6
2012-03-14,3040.73,13194.1,1394.3
2012-03-13,3039.88,13177.68,1396.0
2012-03-12,2983.66,12959.71,1371.1
2012-03-09,2988.34,12922.02,1370.9
2012-03-08,2970.42,12907.94,1365.9
2012-03-07,2935.69,12837.33,1352.6
2012-03-06,2910.32,12759.15,1343.4
2012-03-05,2950.48,12962.81,1364.3
2012-03-02,2976.19,12977.57,1369.6
2012-03-01,2988.97,12980.3,1374.1
2012-02-29,2966.89,12952.07,1365.7
2012-02-28,2986.76,13005.12,1372.2
2012-02-27,2966.16,12981.51,1367.6
2012-02-24,2963.75,12982.95,1365.7
2012-02-23,2956.98,12984.69,1363.5
2012-02-22,2933.17,12938.67,1357.7
2012-02-21,2948.57,12965.69,1362.2
2012-02-17,2951.78,12949.87,1361.2
2012-02-16,2959.85,12904.08,1358.0
2012-02-15,2915.83,12780.95,1343.2
2012-02-14,2931.83,12878.28,1350.5
2012-02-13,2931.39,12874.04,1351.8
2012-02-10,2903.88,12801.23,1342.6
2012-02-09,2927.23,12890.46,1352.0
2012-02-08,2915.86,12883.95,1350.0
2012-02-07,2904.08,12878.2,1347.0
2012-02-06,2901.99,12845.13,1344.3
2012-02-03,2905.66,12862.23,1344.9
2012-02-02,2859.68,12705.41,1325.5
2012-02-01,2848.27,12716.46,1324.1
2012-01-31,2813.84,12632.91,1312.4
2012-01-30,2811.94,12653.72,1313.0
2012-01-27,2816.55,12660.46,1316.3
2012-01-26,2805.28,12734.63,1318.4
2012-01-25,2818.31,12756.96,1326.0
2012-01-24,2786.64,12675.75,1314.7
2012-01-23,2784.17,12708.82,1316.0
2012-01-20,2786.7,12720.48,1315.4
2012-01-19,2788.33,12623.98,1314.5
2012-01-18,2769.71,12578.95,1308.0
2012-01-17,2728.08,12482.07,1293.7
2012-01-13,2710.67,12422.06,1289.1
2012-01-12,2724.7,12471.02,1295.5
2012-01-11,2710.76,12449.45,1292.5
2012-01-10,2702.5,12462.47,1292.1
2012-01-09,2676.56,12392.69,1280.7
2012-01-06,2674.22,12359.92,1277.8
2012-01-05,2669.86,12415.7,1281.1
2012-01-04,2648.36,12418.42,1277.3
2012-01-03,2648.72,12397.38,1277.1
2011-12-30,2605.15,12217.56,1257.6
2011-12-29,2613.74,12287.04,1263.0
2011-12-28,2589.98,12151.41,1249.6
2011-12-27,2625.2,12291.35,1265.4
2011-12-23,2618.64,12294.0,1265.3
2011-12-22,2599.45,12169.65,1254.0
2011-12-21,2577.97,12107.74,1243.7
2011-12-20,2603.73,12103.58,1241.3
2011-12-19,2523.14,11766.26,1205.3
2011-12-16,2555.33,11866.39,1219.7
2011-12-15,2541.01,11868.81,1215.8
2011-12-14,2539.31,11823.48,1211.8
2011-12-13,2579.27,11954.94,1225.7
2011-12-12,2612.26,12021.39,1236.5
2011-12-09,2646.85,12184.26,1255.2
2011-12-08,2596.38,11997.7,1234.3
2011-12-07,2649.21,12196.37,1261.0
2011-12-06,2649.56,12150.13,1258.5
2011-12-05,2655.76,12097.83,1257.1
2011-12-02,2626.93,12019.42,1244.3
2011-12-01,2626.2,12020.03,1244.6
2011-11-30,2620.34,12045.68,1247.0
2011-11-29,2515.51,11555.63,1195.2
2011-11-28,2527.34,11523.01,1192.5
2011-11-25,2441.51,11231.78,1158.7
2011-11-23,2460.08,11257.55,1161.8
2011-11-22,2521.28,11493.72,1188.0
2011-11-21,2523.14,11547.31,1193.0
2011-11-18,2572.5,11796.16,1215.7
2011-11-17,2587.99,11770.73,1216.1
2011-11-16,2639.61,11905.59,1236.9
2011-11-15,2686.2,12096.16,1257.8
2011-11-14,2657.22,12078.98,1251.8
2011-11-11,2678.75,12153.68,1263.8
2011-11-10,2625.15,11893.79,1239.7
2011-11-09,2621.65,11780.94,1229.1
2011-11-08,2727.49,12170.18,1275.9
2011-11-07,2695.25,12068.39,1261.1
2011-11-04,2686.15,11983.24,1253.2
2011-11-03,2697.97,12044.47,1261.2
2011-11-02,2639.98,11836.04,1237.9
2011-11-01,2606.96,11657.96,1218.3
2011-10-31,2684.41,11955.01,1253.3
2011-10-28,2737.15,12231.11,1285.1
